material_id,alloy_name,elastic_modulus,bulk_modulus,shear_modulus,density,formation_energy,elements,num_elements,nsites,source
mp-541627,K3Fe(CN)6,23.001406139514863,18.725,8.879,1.8108283786258381,-0.24972883760937403,"C,Fe,K,N",4,32,Materials Project
mp-6152,La2ZnIrO6,113.07437230857927,151.657,41.096,8.082737098785259,-2.653771361500001,"Ir,La,O,Zn",4,20,Materials Project
mp-6362,Sr2TbIrO6,160.00858458256238,138.501,61.191,7.264080650669636,-2.772697121166666,"Ir,O,Sr,Tb",4,20,Materials Project
mp-6676,Sr2HoRuO6,176.37341441600498,137.633,68.552,6.367783135981075,-2.866980289999999,"Ho,O,Ru,Sr",4,20,Materials Project
mp-1412249,La2MgTiO6,189.84952647878902,145.937,73.976,5.950654135374233,-3.6712668558333332,"La,Mg,O,Ti",4,10,Materials Project
mp-550081,Ba2LaIrO6,104.32504741832732,122.823,38.399,7.221134388536707,-2.7117343015,"Ba,Ir,La,O",4,10,Materials Project
mp-569396,BaLi2(MgGe)2,66.16057857667231,36.665,27.584,3.534730898457031,-0.42101846523809505,"Ba,Ge,Li,Mg",4,7,Materials Project
mp-570771,BaLi2(MgSi)2,71.67390247863709,39.487,29.927,2.682239529497781,-0.27943568380952405,"Ba,Li,Mg,Si",4,7,Materials Project
mp-6723,Sr3ZnIrO6,63.9872497754571,107.808,22.835,6.619834725355072,-2.405621740454546,"Ir,O,Sr,Zn",4,22,Materials Project
mp-12388,Er3Al3NiGe2,148.0017262273205,85.284,61.119,7.641166627123122,-0.7403836566666661,"Al,Er,Ge,Ni",4,9,Materials Project
mp-21038,Dy3Mn3Ga2Si,102.36387507790734,75.386,40.184,7.9194107153112085,-0.42741508509645404,"Dy,Ga,Mn,Si",4,9,Materials Project
mp-568631,Lu3Mn3Ga2Si,133.5649342679516,92.061,53.078,8.821649617352156,-0.379837983199234,"Ga,Lu,Mn,Si",4,9,Materials Project
mp-567416,Ho3Mn3Ga2Si,112.01561577588774,81.648,44.054,8.09806394914355,-0.343042581532565,"Ga,Ho,Mn,Si",4,9,Materials Project
mp-981207,Yb3In3Ge2Au,91.8564088003288,54.772,37.631,10.10749025939305,-0.6288775283333331,"Au,Ge,In,Yb",4,9,Materials Project
mp-1196039,CuH10SO9,35.196357575020805,31.174,13.415,2.271648404325002,-1.342359923095238,"Cu,H,O,S",4,42,Materials Project
mp-22592,CaTi4(CuO4)3,273.7688646016266,202.999,107.341,4.912970336158257,-2.702762577666666,"Ca,Cu,O,Ti",4,20,Materials Project
mp-1008530,AlVFeCo,218.58120781794395,204.053,82.704,6.801107759541363,-0.394214064999999,"Al,Co,Fe,V",4,4,Materials Project
mp-1018024,MnFeCoGe,231.1339669159096,205.404,88.054,8.604290624016768,-0.172998520732758,"Co,Fe,Ge,Mn",4,4,Materials Project
mp-11806,LiMgSnPt,97.82732709320932,86.934,37.269,8.596006966583179,-0.6584183883333321,"Li,Mg,Pt,Sn",4,4,Materials Project
mp-1018012,TiFeCoGe,193.92481578163637,197.425,72.561,7.949759982792211,-0.46164263208333306,"Co,Fe,Ge,Ti",4,4,Materials Project
mp-998971,TiFeCoSi,237.6422580942326,215.232,90.291,6.753704224267911,-0.631628308333333,"Co,Fe,Si,Ti",4,4,Materials Project
mp-7555,LiMgSnPd,86.31457293165681,73.754,33.072,6.137842019941445,-0.581613253333332,"Li,Mg,Pd,Sn",4,4,Materials Project
mp-998964,TiGaFeCo,283.6695157589847,192.595,113.059,8.079610811335654,-0.47178935270833305,"Co,Fe,Ga,Ti",4,4,Materials Project
mp-998974,TiFeCoAs,144.85709404244938,187.342,52.824,7.925932958519092,-0.36153024520833305,"As,Co,Fe,Ti",4,4,Materials Project
mp-7554,LiMgSnAu,46.17355048925048,61.1,16.802,7.619968719936352,-0.40073042833333206,"Au,Li,Mg,Sn",4,4,Materials Project
mp-998973,TiFeCoSb,181.831174864055,170.979,68.732,8.408648133479563,-0.35177621333333303,"Co,Fe,Sb,Ti",4,4,Materials Project
mp-542090,Na4Al3(SiO4)3,60.67439836807078,24.097,28.081,2.079195921625887,-2.9962180268416923,"Al,Na,O,Si",4,44,Materials Project
mp-997590,La8MgAl7O24,252.34619980064238,183.604,99.276,6.290277310096703,-3.6297833676250013,"Al,La,Mg,O",4,40,Materials Project
mp-1023127,Ba4Cu3PbO9,115.00840142367755,97.683,44.106,6.589547503709399,-1.99420982382353,"Ba,Cu,O,Pb",4,34,Materials Project
mp-643409,Ba4Y(CuO3)3,131.2967219908735,103.322,50.961,6.095671491555105,-2.379512943235294,"Ba,Cu,O,Y",4,34,Materials Project
mp-10584,Ba2LiOsO6,111.51242565343725,82.233,43.765,6.8169147599775535,-2.442012323333333,"Ba,Li,O,Os",4,10,Materials Project
mp-11734,Sr2MgReO6,188.12004982561888,131.312,74.578,6.297398652967093,-2.86334913875,"Mg,O,Re,Sr",4,10,Materials Project
mp-13937,Sr2TbReO6,118.50265233058828,142.094,43.535,6.973208841333775,-2.9914924659166653,"O,Re,Sr,Tb",4,10,Materials Project
mp-14223,Ba2YbSbO6,14.533735965056024,57.328,4.985,5.545225586217616,-0.47686356975000305,"Ba,O,Sb,Yb",4,10,Materials Project
mp-14226,Ba2YSbO6,3.1965335826720436,50.889,1.073,4.694802858661442,-0.9981449470000001,"Ba,O,Sb,Y",4,10,Materials Project
mp-20841,Ba2CaIrO6,146.60891779900862,108.746,57.48,6.598059773468753,-2.537359926,"Ba,Ca,Ir,O",4,10,Materials Project
mp-22441,Ba2MgReO6,174.06986372014993,121.859,68.97,7.044236304467268,-2.836681418749999,"Ba,Mg,O,Re",4,10,Materials Project
mp-549970,Ba2ZnReO6,139.44391502327312,124.748,53.073,7.462941895006575,-2.533858086249999,"Ba,O,Re,Zn",4,10,Materials Project
mp-6074,KRb2TiF6,55.162048359158106,34.699,22.332,3.270871633943962,-3.298384584558333,"F,K,Rb,Ti",4,10,Materials Project
mp-7889,Sr2YReO6,137.2160794243516,142.445,51.221,6.219272029991636,-2.989033672249999,"O,Re,Sr,Y",4,10,Materials Project
mp-989402,Sr6In2NF,30.957651001008482,31.841,11.569,4.334968473539797,-0.9959248813333331,"F,In,N,Sr",4,10,Materials Project
mp-989404,Ca6In2NF,37.10180389719917,40.468,13.77,3.38117317140481,-1.101634703333333,"Ca,F,In,N",4,10,Materials Project
mp-989399,Ca6Al2NF,46.21324733907402,42.035,17.548000000000002,2.272020231235738,-0.964665896999999,"Al,Ca,F,N",4,10,Materials Project
mp-989540,Sr6Sn2NO,69.81093972206612,43.347,28.342,4.635163568637159,-1.158692742,"N,O,Sn,Sr",4,10,Materials Project
mp-989542,Ba6Tl2NCl,29.138259078977548,22.374,11.356,5.278870836294444,-0.7124858671666681,"Ba,Cl,N,Tl",4,10,Materials Project
mp-989560,Cs2TlSiH6,25.285515760507003,16.605,10.145,4.627632632530177,-0.090500304833335,"Cs,H,Si,Tl",4,10,Materials Project
mp-989568,Cs2NaMgF6,33.887707986382885,31.063,12.854,4.062205253357805,-2.959081592568965,"Cs,F,Mg,Na",4,10,Materials Project
mp-989585,Cs2KPbF6,34.77209146295438,26.386,13.579,4.518670704676017,-2.774147984656034,"Cs,F,K,Pb",4,10,Materials Project
mp-989644,Cs2NaCaCl6,13.458629512610068,16.182,4.943,2.733367181842466,-2.04173653625,"Ca,Cl,Cs,Na",4,10,Materials Project
mp-989592,Sr6Sn2NF,70.3849948285769,37.078,29.733,4.558622449348461,-1.20738671,"F,N,Sn,Sr",4,10,Materials Project
mp-1217964,TaB2Mo3C2,493.3970614918174,315.136,199.102,9.997255160178316,-0.48664165544791804,"B,C,Mo,Ta",4,8,Materials Project
mp-20674,Ba2YCu3O7,142.40453578482308,107.52,55.659,6.198285186087997,-2.176878082692307,"Ba,Cu,O,Y",4,13,Materials Project
mp-20897,Ba4Y2Cu6O13,124.58542081552498,93.404,48.754,6.049593917158658,-2.2029181126,"Ba,Cu,O,Y",4,25,Materials Project
mp-22719,Ba2NdCu3O7,141.06889319284517,107.725,55.03,6.532421108031168,-2.155610362499999,"Ba,Cu,Nd,O",4,13,Materials Project
mp-1012640,CrFeCoNi,249.18878254438533,191.177,97.13,8.471721924582232,0.018207496250001003,"Co,Cr,Fe,Ni",4,8,Materials Project
mp-1192758,CaAl2(SiO5)2,161.50223447061808,106.023,64.802,3.154080417531936,-2.4293854466666662,"Al,Ca,O,Si",4,30,Materials Project
mp-570102,HoSiRu2C,202.20832636363633,185.265,76.705,8.950757901163362,-0.596599442999999,"C,Ho,Ru,Si",4,10,Materials Project
mp-6779,Ba2Pr(CuO2)4,107.05071493314226,102.385,40.374,6.178482380811956,-2.024219551444444,"Ba,Cu,O,Pr",4,15,Materials Project
mp-6205,Ba2Ho(CuO2)4,105.78422279309797,104.048,39.752,6.575196061130729,-2.061363985,"Ba,Cu,Ho,O",4,15,Materials Project
mp-24149,LiCe2HO3,171.00805903523116,123.514,67.366,6.776659019551486,-2.7979020385119053,"Ce,H,Li,O",4,7,Materials Project
mp-1021672,Sr2CuC(NO)2,91.2125595521677,76.475,35.049,4.285351140024503,-1.508643626875,"C,Cu,N,O,Sr",5,8,Materials Project
mp-6847,KY2Ti2S2O5,83.40574341979479,73.072,31.84,3.622384389602815,-3.087450326993055,"K,O,S,Ti,Y",5,12,Materials Project
mp-6879,Ba2CaCu2HgO6,89.15515800780943,73.578,34.342,6.158075338837193,-2.014209259375,"Ba,Ca,Cu,Hg,O",5,12,Materials Project
mp-550306,YCu2Bi2(SeO2)2,83.99716439187698,61.482,33.01,7.682211811785928,-1.733456438607945,"Bi,Cu,O,Se,Y",5,11,Materials Project
mp-1030827,Te2Mo3W(Se2S)2,28.09763820588138,16.34,11.578,4.9765724183785665,-0.5856494493229191,"Mo,S,Se,Te,W",5,12,Materials Project
mp-1042151,BaYCuSbO5,93.49041382220346,78.076,35.946,6.060317284933381,-2.372467702777778,"Ba,Cu,O,Sb,Y",5,9,Materials Project
mp-864659,Nd2NiIr,87.15084093536431,106.997,31.941,10.097751883329808,-0.444347543749999,"Ir,Nd,Ni",3,4,Materials Project
mp-864672,NbSiTc2,232.9522268752927,245.129,86.818,9.02125223076162,-0.45637836874999804,"Nb,Si,Tc",3,4,Materials Project
mp-864670,Ta2VOs,252.36299047605317,245.861,94.95,15.918739347749792,-0.384749546166666,"Os,Ta,V",3,4,Materials Project
mp-864761,Ta2MnOs,216.66920629556057,249.914,79.922,16.607129407603086,-0.27911142228735003,"Mn,Os,Ta",3,4,Materials Project
mp-864744,HoMgRh2,131.52709768038142,113.756,50.305,9.559023759507298,-0.7243100999999961,"Ho,Mg,Rh",3,4,Materials Project
mp-864674,Ho2AlZn,102.22566477122287,65.575,41.214,7.816220708107402,-0.373683097499997,"Al,Ho,Zn",3,4,Materials Project
mp-864741,Yb2TlPb,42.935671326603874,33.91,16.655,11.922911275738995,-0.38793488750000105,"Pb,Tl,Yb",3,4,Materials Project
mp-864747,HoMgTl2,29.215148985130988,47.359,10.455,9.631162018513427,-0.18013490416666803,"Ho,Mg,Tl",3,4,Materials Project
mp-864684,Hf2MoIr,210.5232747057401,189.709,80.044,15.394966563404298,-0.618836975,"Hf,Ir,Mo",3,4,Materials Project
mp-864734,HfInPd2,97.1761173548223,141.693,35.064,12.000205636095506,-0.7379010299999991,"Hf,In,Pd",3,4,Materials Project
mp-864661,ZnCuPd2,151.2869827180758,150.032,56.792,10.467508887322737,-0.40425254999999904,"Cu,Pd,Zn",3,4,Materials Project
mp-864668,NdSnAu2,50.49240248381755,82.554,18.058,12.061281608131347,-0.693674060624997,"Au,Nd,Sn",3,4,Materials Project
mp-864756,Yb2MgIn,44.028019807609425,30.524,17.477,8.093940149617108,-0.36186054375000504,"In,Mg,Yb",3,4,Materials Project
mp-864770,Ta2MoOs,337.6121829147767,265.254,131.074,16.51976717077265,-0.455647456166666,"Mo,Os,Ta",3,4,Materials Project
mp-864762,LiMg2Zn,65.78930383135013,40.259,26.795,2.843178116689428,-0.12234565333333201,"Li,Mg,Zn",3,4,Materials Project
mp-864769,LiYb2Tl,41.12840452383469,25.992,16.634,9.532526833813384,-0.24405101166667,"Li,Tl,Yb",3,4,Materials Project
mp-864715,HfInCo2,275.7470266900754,206.086,107.967,11.431597281911461,-0.281194352500001,"Co,Hf,In",3,4,Materials Project
mp-864732,Yb2CdGe,64.97021275958534,40.172,26.401,9.752260703579177,-0.47372098249999706,"Cd,Ge,Yb",3,4,Materials Project
mp-864763,LiYb2Rh,53.568400843277324,41.92,20.811,9.59473596364822,-0.596158906666666,"Li,Rh,Yb",3,4,Materials Project
mp-864784,LiSnRh2,175.87374006495352,142.707,67.926,9.463678639342191,-0.5665361545833321,"Li,Rh,Sn",3,4,Materials Project
mp-864798,HfZnIr2,227.48961959716507,211.726,86.11,16.955491752528072,-0.7433310700000011,"Hf,Ir,Zn",3,4,Materials Project
mp-864780,PaAlAu2,34.76606367157769,123.458,11.963,13.353813648702706,-0.458836192499994,"Al,Au,Pa",3,4,Materials Project
mp-864772,LiSc2Au,94.76095855477818,74.156,36.814,6.368710232339823,-0.473255859166666,"Au,Li,Sc",3,4,Materials Project
mp-864789,Yb2SnHg,72.98975755369494,39.222,30.672,11.290642894054127,-0.5598039168749971,"Hg,Sn,Yb",3,4,Materials Project
mp-864782,Ta2MoRu,306.4350166883457,246.749,118.496,14.345559111961997,-0.40721984741666906,"Mo,Ru,Ta",3,4,Materials Project
mp-864799,HoLuMg2,58.23892469578508,43.429,22.812,6.154496822861347,-0.038960467916663,"Ho,Lu,Mg",3,4,Materials Project
mp-864804,LiTbHg2,13.825981017748282,52.714,4.747,10.68612886585197,-0.5166034579166731,"Hg,Li,Tb",3,4,Materials Project
mp-864837,Nd2CuRu,77.95978944379526,81.88,29.061,8.416428520770992,-0.17880408390624303,"Cu,Nd,Ru",3,4,Materials Project
mp-864796,EuCdHg2,32.28000269721368,37.559,11.896,11.036569995944086,-0.45969671500000603,"Cd,Eu,Hg",3,4,Materials Project
mp-864805,Nd2CuIr,70.89064895159902,86.254,26.005,10.049951442971548,-0.48188325083333006,"Cu,Ir,Nd",3,4,Materials Project
mp-864835,Hf2CoIr,74.71389123233273,184.201,26.08,15.074787372954082,-0.674844285,"Co,Hf,Ir",3,4,Materials Project
mp-864771,LiYb2Pd,40.58038013090027,33.235,15.65,9.147101668783815,-0.48477810666666704,"Li,Pd,Yb",3,4,Materials Project
mp-864775,HoAgHg2,45.06702186670423,70.325,16.174,12.98363762987694,-0.31993266541666904,"Ag,Hg,Ho",3,4,Materials Project
mp-864839,Zn2PdRh,174.52491235831624,156.281,66.416,10.382419084577794,-0.5148492624999991,"Pd,Rh,Zn",3,4,Materials Project
mp-864840,NbZnRu2,208.74088460797844,218.128,77.859,10.20428777272768,-0.257951754999998,"Nb,Ru,Zn",3,4,Materials Project
mp-864788,NbInRu2,251.44046355766315,210.794,96.619,10.580376556462525,-0.3430913525,"In,Nb,Ru",3,4,Materials Project
mp-864795,Ac2SnHg,42.55904496637625,45.028,15.850999999999999,9.533838808198968,-0.645805788125002,"Ac,Hg,Sn",3,4,Materials Project
mp-864807,HfZnNi2,119.54800167978324,150.532,43.706,11.111216344094974,-0.430705482499998,"Hf,Ni,Zn",3,4,Materials Project
mp-864800,Yb2PdAu,56.687025975889014,55.635,21.308,12.962286205772607,-0.988668887500004,"Au,Pd,Yb",3,4,Materials Project
mp-864857,NbZnCo2,185.7869004103033,192.655,69.361,8.920965269068166,-0.16242754499998702,"Co,Nb,Zn",3,4,Materials Project
mp-864896,Zr2CoTc,166.34132660467614,93.62,69.086,8.245869218433395,-0.389741042500002,"Co,Tc,Zr",3,4,Materials Project
mp-864878,ZrAlAu2,55.91284650584713,135.096,19.536,11.792074361304309,-0.594448286249999,"Al,Au,Zr",3,4,Materials Project
mp-864922,MgZnAu2,69.03530850572335,94.828,25.037,12.208877841927336,-0.41613972874999605,"Au,Mg,Zn",3,4,Materials Project
mp-864916,Hf2TcRh,226.88403770876226,187.509,87.375,13.622130316843375,-0.855599377500006,"Hf,Rh,Tc",3,4,Materials Project
mp-864926,HfPaTc2,127.28388899858075,171.303,46.246,13.429046274665646,-0.39800769499999605,"Hf,Pa,Tc",3,4,Materials Project
mp-864930,LiTiIr2,204.09176190270645,190.484,77.224,13.500455360777327,-0.660227134166668,"Ir,Li,Ti",3,4,Materials Project
mp-864902,MgTlRh2,147.3644504871485,131.037,56.136,11.150545745261125,-0.255620167083336,"Mg,Rh,Tl",3,4,Materials Project
mp-864939,Hf2CuIr,134.12804164079765,160.206,49.295,14.640032082834798,-0.575825659999997,"Cu,Hf,Ir",3,4,Materials Project
mp-864927,Hf2ReOs,267.607214713851,217.65,103.317,17.748385849153255,-0.523476453124999,"Hf,Os,Re",3,4,Materials Project
mp-864897,Zr2CuOs,133.32013785204077,162.384,48.901,10.339658274892413,-0.34157464749999905,"Cu,Os,Zr",3,4,Materials Project
mp-864919,MgTiRh2,198.58718267183772,161.554,76.667,7.96135044867895,-0.7641694720833331,"Mg,Rh,Ti",3,4,Materials Project
mp-864921,MgZrIr2,216.6478301268832,178.265,83.49,12.744927989871883,-0.7444724137499971,"Ir,Mg,Zr",3,4,Materials Project
mp-864924,NdMgHg2,61.683659919069235,58.214,23.305,9.803425945975249,-0.460280274375001,"Hg,Mg,Nd",3,4,Materials Project
mp-864910,MgZrRh2,165.94529839674937,149.687,63.086,8.259783049192263,-0.786348676249999,"Mg,Rh,Zr",3,4,Materials Project
mp-864898,Na2TlBi,40.28085384469742,22.587,16.745,6.862403232945183,-0.37314356874999804,"Bi,Na,Tl",3,4,Materials Project
mp-864933,Mg2AgRh,57.35684272530925,88.2,20.608,6.702169366698163,-0.362776732916665,"Ag,Mg,Rh",3,4,Materials Project
mp-864943,MnBe2Ir,273.18743712538327,193.511,108.004,10.321646763811424,-0.45284055448275706,"Be,Ir,Mn",3,4,Materials Project
mp-864877,Hf2CoRe,225.1673189928254,177.868,87.341,15.05590199339169,-0.40352034562499706,"Co,Hf,Re",3,4,Materials Project
mp-864904,HoCdAg2,46.01118731383182,73.061,16.491,9.940731920697527,-0.26668044708333,"Ag,Cd,Ho",3,4,Materials Project
mp-864936,MnGeRu2,282.9153689391412,227.345,109.437,10.276161972945692,-0.26884713573275704,"Ge,Mn,Ru",3,4,Materials Project
mp-864883,MgSnPd2,91.52230911037107,112.134,33.55,8.838714084905614,-0.672182389999998,"Mg,Pd,Sn",3,4,Materials Project
mp-864884,DyCdHg2,54.926376616156574,63.398,20.259,12.361319752168356,-0.35179989166666803,"Cd,Dy,Hg",3,4,Materials Project
mp-864890,Hf2FeIr,178.94457379919123,180.435,67.035,15.13037238532839,-0.6709873499999991,"Fe,Hf,Ir",3,4,Materials Project
mp-864909,HfAlRu2,213.68516435203873,195.913,81.051,11.22138693866915,-0.8224986375000001,"Al,Hf,Ru",3,4,Materials Project
mp-864940,Mg2PtRh,150.9148939315192,120.332,58.45,9.645481350931496,-0.688206122499999,"Mg,Pt,Rh",3,4,Materials Project
mp-864895,Be2NiRh,272.8909038363904,194.531,107.76,7.729662686301186,-0.591903532499999,"Be,Ni,Rh",3,4,Materials Project
mp-864908,MgTiIr2,272.3928989719848,191.279,107.865,13.009333730372798,-0.7674558595833321,"Ir,Mg,Ti",3,4,Materials Project
mp-864903,MgTaRu2,237.78922541238774,198.121,91.46,11.20483017022269,-0.34892140808333105,"Mg,Ru,Ta",3,4,Materials Project
mp-864920,MgZrAu2,98.19140710544403,114.52,36.177,11.291063409156703,-0.59993698875,"Au,Mg,Zr",3,4,Materials Project
mp-864907,MgZrPd2,112.48739855270242,121.633,41.79,7.870014426922866,-0.691977061249999,"Mg,Pd,Zr",3,4,Materials Project
mp-864892,NdAgAu2,26.95680842332869,81.37,9.329,12.392187231070217,-0.568616172291667,"Ag,Au,Nd",3,4,Materials Project
mp-864893,NdAgHg2,46.26073283788651,64.746,16.75,11.68449333287051,-0.41674535687499703,"Ag,Hg,Nd",3,4,Materials Project
mp-864925,NdMgZn2,80.95548479770171,56.12,32.136,5.967976188269719,-0.33861244312499905,"Mg,Nd,Zn",3,4,Materials Project
mp-864932,Mg2AgPt,81.58889653320709,84.193,30.478,8.840751150824785,-0.5584403854166641,"Ag,Mg,Pt",3,4,Materials Project
mp-864966,MnSiRu2,319.1475076643233,247.412,124.181,9.29410571500684,-0.582111492370692,"Mn,Ru,Si",3,4,Materials Project
mp-864974,Hf2CuOs,154.25300157969755,175.345,56.988,15.00168870789715,-0.42781410749999704,"Cu,Hf,Os",3,4,Materials Project
mp-864962,CaAcZn2,58.028984282018115,38.641,23.217,6.008895459878007,-0.272621318124999,"Ac,Ca,Zn",3,4,Materials Project
mp-864950,MnAlIr2,268.39051836006496,228.585,102.886,14.127410693515534,-0.5906594619827561,"Al,Ir,Mn",3,4,Materials Project
mp-864968,MnInRh2,175.10173946030318,155.882,66.691,10.17377232253167,-0.553888846120688,"In,Mn,Rh",3,4,Materials Project
mp-864977,Dy2AgOs,109.26030725172566,101.086,41.391,12.061201229519467,-0.274108186249996,"Ag,Dy,Os",3,4,Materials Project
mp-864945,MnBe2Rh,247.63062847057097,171.181,98.352,6.905290540917586,-0.41455210198275805,"Be,Mn,Rh",3,4,Materials Project
mp-864955,Mn2CrCo,233.14324771226342,153.099,93.542,7.194338315763557,-0.042264301465516005,"Co,Cr,Mn",3,4,Materials Project
mp-864959,Dy2CuOs,116.2828844683622,103.481,44.291,12.1690463151845,-0.31250953749999805,"Cu,Dy,Os",3,4,Materials Project
mp-864970,MnSiTc2,271.92285871195423,252.159,102.98,8.904696734149026,-0.439775492370692,"Mn,Si,Tc",3,4,Materials Project
mp-864981,Dy2AgIr,87.89863770479897,99.317,32.495,11.924670002870203,-0.605460821249996,"Ag,Dy,Ir",3,4,Materials Project
mp-864949,MnGaRh2,223.91982526768174,188.351,86.0,10.024065525869196,-0.5291817238577591,"Ga,Mn,Rh",3,4,Materials Project
mp-864976,Mg2AgIr,85.65184450144666,99.15,31.582,9.03415096789407,-0.28380000041666503,"Ag,Ir,Mg",3,4,Materials Project
mp-864978,Mg2AgAu,88.15283498751461,73.054,33.934,8.356768414805842,-0.425984957916666,"Ag,Au,Mg",3,4,Materials Project
mp-864946,MnCuPd2,131.42184010308935,143.606,48.766,9.76875730058069,-0.223007231982759,"Cu,Mn,Pd",3,4,Materials Project
mp-864980,MnAlRu2,326.8421910778601,218.933,130.613,8.950192436050493,-0.414138186982759,"Al,Mn,Ru",3,4,Materials Project
mp-864983,MnVRu2,259.20049138735726,228.444,98.864,9.484178560464239,-0.320021453620686,"Mn,Ru,V",3,4,Materials Project
mp-864961,Be2PdPt,117.87812102840535,194.226,42.134,11.775358002187824,-0.6840280950000001,"Be,Pd,Pt",3,4,Materials Project
mp-864972,Mg2PdAu,71.73252851505468,88.039,26.291,8.867419607368044,-0.658968265000001,"Au,Mg,Pd",3,4,Materials Project
mp-864953,MnV2Cr,246.21035831178705,231.986,93.042,6.796904552629198,-0.14542008612068802,"Cr,Mn,V",3,4,Materials Project
mp-864969,Mg2PdRh,147.23174280335817,106.207,58.013,7.120589712566876,-0.625471557499999,"Mg,Pd,Rh",3,4,Materials Project
mp-864957,MnSbRu2,243.2829962747334,200.874,93.704,10.51707866309894,-0.27916170362069004,"Mn,Ru,Sb",3,4,Materials Project
mp-864971,MnSnRu2,209.02131143556687,176.935,80.201,10.416591906247174,-0.22735765362068902,"Mn,Ru,Sn",3,4,Materials Project
mp-864988,Mn2AlCr,261.1200141613044,193.97,102.349,5.412413089218342,-0.16105888646551703,"Al,Cr,Mn",3,4,Materials Project
mp-864985,MnZnIr2,211.41913536647644,226.37,78.633,15.436978913975482,-0.20868979198275803,"Ir,Mn,Zn",3,4,Materials Project
mp-865002,CaYRh2,91.92131913879872,89.209,34.602,7.065924168443278,-0.5890388174999981,"Ca,Rh,Y",3,4,Materials Project
mp-864997,LiSiPd2,134.43977612764562,139.601,50.183,7.985017168075295,-0.6969589833333321,"Li,Pd,Si",3,4,Materials Project
mp-865020,HfMgIr2,253.55963755475702,187.046,99.508,15.306266910283847,-0.83837989375,"Hf,Ir,Mg",3,4,Materials Project
mp-865007,Dy2MgIn,70.49989027597744,52.775,27.596,7.359796457501433,-0.298421086249998,"Dy,In,Mg",3,4,Materials Project
mp-865006,Dy2MgAl,87.5887718898933,55.262,35.437,6.354449338050797,-0.25568068708333,"Al,Dy,Mg",3,4,Materials Project
mp-864989,Mn2AlRe,329.2830792090709,255.756,128.084,11.009652128782282,-0.197732694590518,"Al,Mn,Re",3,4,Materials Project
mp-865011,Mn2NbAl,256.4025281077205,195.796,100.021,7.100950465317934,-0.25654126146551803,"Al,Mn,Nb",3,4,Materials Project
mp-865025,HfTaRe2,285.56025989412626,244.954,109.351,18.135548816110767,-0.39615333558333504,"Hf,Re,Ta",3,4,Materials Project
mp-864990,Mn2AlW,322.239642432436,237.182,126.511,10.587905274157851,-0.21519467146551602,"Al,Mn,W",3,4,Materials Project
mp-865010,HfGaRu2,208.60636653773923,197.202,78.797,12.368314741133583,-0.670260705,"Ga,Hf,Ru",3,4,Materials Project
mp-865026,Mn2VSi,334.7505773576178,242.884,131.761,7.015241441594572,-0.45783600099137906,"Mn,Si,V",3,4,Materials Project
mp-865023,HfTc2Sb,246.79735476273652,201.069,95.257,12.30593979526375,-0.3720080525,"Hf,Sb,Tc",3,4,Materials Project
mp-865030,HfScRu2,208.89835446865243,172.957,80.426,10.71187660580062,-0.732529233749996,"Hf,Ru,Sc",3,4,Materials Project
mp-865001,HfScOs2,242.3383123713818,197.703,93.516,15.013752074009881,-0.564750781249996,"Hf,Os,Sc",3,4,Materials Project
mp-864987,MnZnRh2,149.14011237736332,168.969,55.119,9.959133773089812,-0.45294993237068903,"Mn,Rh,Zn",3,4,Materials Project
mp-864992,MnNbRu2,236.9575645676146,218.17,89.826,9.750712297422915,-0.32573629612069105,"Mn,Nb,Ru",3,4,Materials Project
mp-865003,Be2IrPd,285.9406957277767,214.003,111.931,12.028071891349988,-0.601694587499999,"Be,Ir,Pd",3,4,Materials Project
mp-865021,Be2RuPt,277.0684716953747,219.105,107.454,11.905855544861879,-0.518279809999999,"Be,Pt,Ru",3,4,Materials Project
mp-865051,NaCa2Tl,36.3380350276124,22.925,14.702,4.193833592039805,-0.29801854250000304,"Ca,Na,Tl",3,4,Materials Project
mp-865090,NaAcTl2,33.38954919772476,31.125,12.636,8.740491069186007,-0.37077214687499804,"Ac,Na,Tl",3,4,Materials Project
mp-865076,NaCd2Pt,59.93365817442951,69.41,22.098,9.805469680722139,-0.23080864784482802,"Cd,Na,Pt",3,4,Materials Project
mp-865097,NaHgPd2,67.60646832361435,80.025,24.87,10.430563544595987,-0.169706213469829,"Hg,Na,Pd",3,4,Materials Project
mp-865098,NaLaAu2,44.12090859646223,55.109,16.143,9.641874487192725,-0.619128131594826,"Au,La,Na",3,4,Materials Project
mp-865032,Mn2PtRh,203.24302304528248,174.551,77.815,11.695105647954907,-0.28157807396551604,"Mn,Pt,Rh",3,4,Materials Project
mp-865067,Li2EuGe,57.51705519335327,34.651,23.508,5.16687962074443,-0.389706624166668,"Eu,Ge,Li",3,4,Materials Project
mp-865043,MgInPd2,77.62566388548426,109.21,28.094,8.778938373225161,-0.662940087916664,"In,Mg,Pd",3,4,Materials Project
mp-865050,HfMgRh2,178.56549569208454,154.665,68.281,10.746800743683183,-0.863708256249999,"Hf,Mg,Rh",3,4,Materials Project
mp-865049,HfMgPd2,108.67879976129612,128.55,39.982,10.204484394855271,-0.7176808237499971,"Hf,Mg,Pd",3,4,Materials Project
mp-865079,TiZnPd2,83.92761452952737,150.486,29.824,9.173783820602836,-0.581745330833332,"Pd,Ti,Zn",3,4,Materials Project
